7242:17,669,866,5611,7998,19029,21482,22848,48582,97070
7254:17,669,866,21639,24156,34298,58624,60261,71891,103841
7268:17,84,138,162,289,322,354,616,3234,18512
7291:17,76,245,441,1744,2028,2715,11973,16036,43342
7294:17,245,301,354,518,542,787,1102,23604,47807
7299:8,58,76,302,542,616,654,743,1196,4212
7303:12109,18544,25113,28474,36251,38325,42665,74118,83785,104811
7326:58,76,138,302,361,616,654,866,11070,95162
7340:17,40,76,890,2139,5097,5670,11579,38545,56166
7346:40,81,168,226,508,564,1326,2139,9800,14754
7348:17,29,58,162,302,616,654,866,1102,17164
7351:17,76,236,669,776,866,4724,27535,30002,30954
7356:81,1326,1682,2492,6088,7623,18777,29732,46215,54330
7366:8,29,58,70,354,654,1102,5708,10930,18867
7367:17,76,302,1682,6303,8476,9877,39204,48433,72499
7383:17,422,692,899,2588,7501,11655,19885,19886,67253
7397:6,8,17,58,162,182,591,650,654,6275
7410:70,81,140,226,500,1749,1888,2379,2967,16404
7414:17,116,162,301,1180,1245,6278,11811,19877,93098
7419:76,168,463,661,719,1147,1400,2103,8860,35229
7429:17,76,669,866,7885,9702,22598,76378,83578,86618
7433:8,58,76,301,302,354,616,654,866,1102
7444:17,76,119,4671,7334,7468,16263,22052,52209,76875
7451:17,69,1617,1917,8794,12495,12597,17944,38690,106372
7461:17,93,302,564,650,866,10077,21852,30736,62123
7466:17,76,245,1703,1951,2268,8457,19313,24738,29097
7467:8,301,542,616,654,962,4940,5048,8276,118439
7488:6,58,84,116,138,224,301,302,354,10279
7489:17,7612,24032,39860,49652,50463,54872,58835,68947,98736
7517:17,186,3378,7478,10178,11408,15660,22713,32261,67196
7518:84,301,302,327,654,908,1449,2816,2950,9216
7519:70,76,138,226,302,654,709,1187,2268,2307
7527:17,866,1605,13170,15642,18129,20300,39395,105922,117418
7542:17,76,168,302,654,719,866,19712,43521,55198
7555:17,2549,2600,6165,10079,11976,13312,17692,28417,72027
7556:901,8932,17056,22059,25177,25740,31760,67880,103730,115859
7558:76,168,984,2318,4071,8860,9874,14226,35164,53163
7563:6,58,84,138,301,354,616,650,736,866
7572:168,661,719,984,2103,4394,7180,8733,9417,11255
7586:168,661,984,2833,3211,5480,7838,9116,12254,16929
7590:76,289,302,322,363,542,616,650,654,44144
7603:8,58,76,155,302,564,616,650,654,4573
7605:8,76,301,302,542,616,650,654,1410,12056
7607:8,76,302,650,654,905,964,12632,13511,44115
7608:8,58,70,138,301,302,354,654,866,1762
7612:17,58,76,302,616,650,654,1424,2158,17443
7617:17,654,669,755,866,1119,2641,7760,37236,46650
7637:8,58,81,363,654,1344,2689,7516,15561,23011
7657:782,6135,6453,7709,10880,14404,33957,38355,65094,116932
7661:17,32,61,245,302,616,902,17876,44827,49217
7678:1352,1712,2880,3107,5624,6266,6434,12990,14401,16519
7682:17,76,289,302,952,7836,28527,47276,62614,84640
7692:6,356,554,656,1604,2266,24259,27293,64961,75427
7699:17,226,645,2703,5353,8567,18966,20952,41954,110513
7707:6,29,70,73,84,301,616,1102,1804,18867
7708:17,311,1335,1352,1539,1712,4966,6328,13504,21624
7713:29,58,70,84,236,354,650,654,1912,52749
7734:17,76,669,866,3654,3661,16553,25055,89106,89664
7741:6,17,76,162,179,289,302,861,944,14186
7742:3,8,354,616,1021,3628,4113,4174,11881,13458
7743:8,58,70,650,698,736,2139,4123,6177,6249
7751:29,58,70,84,138,354,427,654,1187,15141
7760:17,188,616,19220,21903,47852,74385,84927,89378,90866
7766:76,650,1089,1208,6624,11499,18230,27642,58603,118281
7787:17,76,301,302,327,363,508,518,542,12776
7813:8,17,596,616,650,1155,10415,15478,56992,73745
7818:8,17,58,356,542,616,650,891,902,5575
7823:17,76,168,297,877,1326,2153,2579,28541,69180
7825:17,70,226,354,508,780,1023,1644,1790,3423
7833:8,17,84,301,302,866,899,908,7831,82996
7841:8,15,58,224,302,542,650,654,1039,8151
7844:84,302,322,548,616,654,2427,4369,22192,60636
7850:17,76,508,869,1023,4121,5612,7006,9162,12630
7863:17,162,302,364,554,559,787,1190,1196,16127
7869:2303,2367,4589,4682,11681,15928,22646,25398,65202,81362
7888:11,17,58,76,162,285,542,654,709,861
7889:17,70,81,226,2379,2630,3394,16340,17317,47041
7894:17,76,327,834,2822,4858,5801,11751,50605,63428
7903:17,1760,2048,3023,5145,10530,21840,40116,67579,94225
7915:6,15,17,58,84,238,301,302,354,616
7921:17,76,81,5282,8117,8454,10404,10503,15138,27291
7945:168,463,661,1400,2318,2642,7235,8860,9417,17121
7946:15,17,32,138,245,301,1023,1217,2897,8213
7949:17,119,245,327,559,787,1119,8151,14108,57718
7951:8,29,58,76,84,138,301,354,616,650
7958:17,76,669,866,17841,19528,48823,50871,52545,55387
7962:8,29,289,564,650,861,1762,2272,6793,26062
7964:17,76,135,302,661,13567,37436,46414,47501,65558
7967:453,565,2510,3737,18830,26531,31357,47660,53369,71843
7969:17,58,76,182,302,354,361,616,645,654
7975:58,76,84,138,302,361,616,654,709,866
7976:17,236,5703,10487,17456,41497,46942,62193,93865,101753
7977:58,76,84,301,302,354,591,654,866,1102
7981:17,186,866,3378,10611,10684,22713,32261,65033,68179
7990:17,58,76,245,564,616,654,1951,2268,101155
8002:441,1678,2028,3618,5122,6142,7623,13881,14955,16036
8008:17,76,81,669,866,3176,32488,81909,81941,81953
8009:17,58,542,564,591,650,713,861,2748,13523
8023:8,17,245,353,518,542,1382,37348,41367,69277
8032:17,32,70,76,301,656,834,1382,1435,1451
8036:399,463,984,6411,8252,24843,25253,28387,32914,72499
8054:17,70,81,226,564,698,873,2139,5202,46215
8065:58,239,354,363,495,518,542,650,861,8276
8068:538,7429,10787,18452,21640,23051,24655,28945,49507,56900
8069:245,301,654,866,970,1102,1372,3207,4487,8871
8081:58,70,76,84,189,302,354,361,650,709
8090:6,58,84,296,354,616,650,837,866,3234
8097:17,76,508,1435,1936,6793,32329,39690,51052,77701
8103:1923,3040,3509,13817,14754,20254,25516,28511,60230,110571
8104:17,76,669,866,8300,24468,47836,81883,81965,81967
8130:8,17,245,354,518,736,1102,2140,3521,112224
8134:17,302,1913,2848,19626,28695,35268,57519,61537,105057
8137:15,29,58,138,162,301,361,559,736,4880
8141:17,22,76,616,661,2816,4481,7235,47785,91081
8144:17,168,463,564,661,866,984,2642,7235,40015
8150:6,15,17,65,138,289,302,650,861,1958
8159:8,15,17,65,76,302,616,654,6400,8168
8161:17,76,81,224,302,669,866,8357,54240,77681
8163:17,76,254,546,1763,1995,2139,2930,13420,119683
8184:17,70,81,138,226,302,500,780,866,37567
8186:6,29,58,138,301,354,518,654,736,37150
8200:58,76,84,239,301,302,361,654,866,30100
8206:262,616,1305,1598,15459,17187,22574,30705,43911,47339
8217:8,17,58,322,542,591,650,861,1786,22083
8224:17,84,289,518,542,564,814,1462,2982,7624
8225:17,245,774,1525,8871,9159,9217,10046,15214,32500
8227:17,32,245,302,564,616,1267,2115,4798,5266
8229:6,15,17,58,84,289,302,518,616,14129
8245:17,76,3978,8454,10404,10503,14508,27291,42440,46745
8263:17,76,669,866,8476,81883,81953,81965,81967,110137
8264:17,542,548,986,1758,9407,10817,21376,59357,101866
8270:17,363,1109,1591,2831,5548,10682,12463,39153,46406
8276:6,15,17,58,84,138,285,616,650,1476
8285:6,8,15,17,58,302,518,616,5741,79453
8286:17,58,76,302,616,650,654,4541,5121,20765
8287:40,1758,2139,6097,6733,9800,10834,11300,11585,30511
8290:17,29,70,76,84,116,302,654,866,7652
8310:306,911,3033,6224,6311,13167,17848,44227,54256,60114
8314:17,224,866,1121,3878,8226,25441,28327,53154,67156
8325:8,17,29,58,76,302,616,654,866,29185
8326:8,58,76,285,301,302,361,394,654,1102
8334:8,15,17,58,84,301,302,616,654,6457
8336:17,76,81,168,224,302,669,866,26030,59197
8343:58,301,302,542,616,650,654,790,1550,26748
8347:6,8,29,76,138,289,301,354,616,650
8352:17,76,709,736,873,6793,11626,25368,25740,40142
8368:8,17,76,289,302,322,616,654,24218,32256
8380:168,336,752,1013,1326,1400,6097,9417,14754,36502
8396:6,17,58,97,116,162,302,354,1102,43789
8401:58,84,138,239,301,302,354,361,654,726
8406:8,17,29,354,378,518,616,654,699,1102
8411:58,84,301,302,354,361,654,866,899,101420
8413:15,17,32,302,409,542,616,690,2456,3158
8435:17,669,866,3913,5282,8117,9354,27291,29766,34215
8449:1712,2880,5450,5624,6434,7457,7880,21771,23191,27322
8450:17,866,1550,1686,2876,22957,42942,43591,59458,95162
8476:17,29,58,76,285,302,616,654,866,8730
8477:17,22,168,189,226,297,508,698,719,4755
8491:17,70,138,226,394,630,2850,11326,13613,45211
8499:17,441,710,931,1002,1205,1744,4755,5122,12117
8500:3144,4455,8418,9575,16680,22421,27704,55557,60193,120437
8510:17,61,65,76,245,302,518,616,2428,10121
8513:11,17,70,119,245,931,7145,30316,67481,100244
8517:17,88,302,564,616,650,10350,26492,47965,57092
8530:15,17,58,162,302,542,650,654,1424,2317
8531:8,15,58,162,301,302,542,564,650,1762
8534:17,76,398,2447,3367,5598,11641,11644,14964,37386
8536:8,17,616,1057,1119,1527,8151,8579,10041,13832
8537:8,17,58,76,302,363,616,654,1568,1822
8552:17,76,669,811,866,22178,81902,81930,81953,81997
8569:189,1352,1527,1923,6434,7859,8848,10041,12016,19524
8578:17,76,106,974,1131,2816,4481,10466,28980,81129
8581:17,76,236,409,616,654,698,10682,14750,20850
8582:6,8,285,289,354,650,1102,1567,3250,17164
8600:8,17,70,76,84,302,616,654,873,1099
8603:8,17,84,302,947,2058,7650,25937,32620,51517
8635:17,58,76,84,302,354,546,616,654,866
8636:684,2857,4906,5357,6901,8783,10322,24647,26437,28389
8637:17,76,81,224,302,669,866,3502,30843,78815
8644:6,17,568,616,1240,1332,16347,20984,53644,55436
8651:70,84,301,302,354,873,947,1119,3739,15535
8660:17,58,84,138,162,354,495,616,1119,3476
8670:17,81,226,654,780,8588,11718,11839,13544,21445
8681:8,76,84,289,301,302,354,650,654,866
8692:780,1749,2379,3137,3423,5767,8283,18239,39617,42354
8711:17,76,81,669,866,15160,16970,27874,79895,104707
8717:81,1344,1690,1884,2369,3819,5767,6593,12691,17071
8718:463,801,984,1230,1400,2103,5480,8733,8860,24843
8719:8,29,58,84,138,301,354,361,654,736
8735:162,289,322,1681,3244,3563,5420,6759,10047,24698
8736:17,76,500,616,6127,6491,7297,7890,18239,103249
8746:58,65,76,84,301,302,394,542,616,650
8747:58,76,84,226,302,354,650,654,866,85160
8755:17,76,669,866,4305,21993,27582,27589,82446,86870
8760:15,17,138,162,302,616,1001,1046,38295,88028
8765:17,76,669,866,9075,13880,20891,24659,33966,90274
8768:17,826,4979,5726,12011,13523,18892,33223,56217,96188
8771:6,8,17,58,65,302,354,650,1762,9313
8774:17,58,518,1382,2266,3067,6837,8964,17390,91495
8782:168,463,719,1400,2642,2888,5557,8860,9265,17121
8788:6,29,58,84,97,116,650,861,5753,8276
8789:17,76,245,931,1352,1527,2139,2880,10041,17692
8790:187,398,675,3471,3992,6558,7793,9678,45956,82551
8802:8,289,301,302,354,650,654,866,1762,8870
8810:17,76,378,508,698,709,736,873,3704,103972
8812:140,226,687,780,986,1993,2204,2379,2967,3423
8822:17,76,81,224,302,669,866,2703,5495,8725
8825:8,58,76,654,1455,4756,9342,14750,17164,22142
8844:17,76,138,182,224,873,1148,2121,4205,45199
8850:1527,1712,2880,4755,6266,8848,10041,12990,19697,35625
8852:17,70,76,81,302,616,654,866,986,1119
8862:8,17,76,84,302,866,899,908,931,71891
8863:8,58,301,302,354,654,736,861,1762,2816
8868:8,17,138,301,327,354,518,736,1102,2583
8870:6,8,17,29,58,138,354,518,616,1762
8872:17,32,61,65,245,322,363,486,510,861
8877:15,17,32,94,245,301,564,787,1196,9943
8889:8,17,76,302,508,1936,2583,8011,11235,22752
8890:17,76,226,302,354,1023,1462,9429,13826,36000
8900:58,76,84,138,224,301,302,654,866,1403
8906:17,302,354,564,650,736,1023,1535,5268,77859
8912:17,76,81,84,138,302,654,866,1462,107322
8913:157,197,840,2548,5111,5627,8069,10541,14793,98871
8915:17,58,65,119,138,301,518,564,1102,1287
8916:17,302,418,542,616,650,654,5990,42609,47339
8920:17,81,262,5767,7072,10071,42467,89506,94548,108633
8924:17,76,226,245,441,508,698,1410,4715,13170
8931:8,58,62,289,301,302,650,654,1196,100304
8935:8,103,301,302,564,616,650,654,2583,55062
8936:17,76,81,669,736,866,6306,40588,54180,89051
8958:58,84,239,302,363,650,654,866,899,31872
8984:162,297,352,1462,9345,9725,14754,29417,60889,81173
9000:6,17,301,302,322,518,554,616,1102,1804
9001:584,769,1951,7126,16127,27004,47366,47411,49517,55362
9013:17,58,62,285,302,616,654,1196,5991,15766
9024:17,238,302,356,510,542,616,650,1086,3101
9079:17,81,217,302,542,616,650,1086,1511,23377
9085:17,29,84,138,654,899,4364,12776,14444,77702
9096:1455,1712,2880,6266,7859,7880,12990,19524,21771,27344
9098:76,698,1326,1678,2614,9417,10232,14906,18777,37008
9106:58,84,239,301,302,354,361,654,866,899
9111:62,194,356,398,407,1109,1240,4374,10493,15676
9122:6,17,58,84,302,354,650,861,44495,78933
9128:8,29,58,84,542,564,616,654,1162,6809
9135:17,302,654,2235,3448,4203,4756,5080,10075,11621
9141:189,1352,1527,1712,2880,3107,5624,7880,8848,12990
9152:15,76,119,301,302,542,616,654,3233,5567
9155:17,58,591,650,2938,3224,13762,25358,25934,47339
9157:533,603,3034,6311,7926,8529,14268,34070,107533,112933
9158:40,2973,3131,3717,4292,4357,17403,24790,25778,55222
9159:17,58,245,302,353,616,654,2268,3429,18319
9160:17,189,1527,1712,2880,4459,6434,10041,19697,35625
9161:463,719,984,1013,1400,1528,2153,2318,8860,22781
9171:29,58,65,84,301,354,361,511,654,749
9173:8,76,84,245,301,302,354,654,2403,20988
9200:322,1941,2031,4621,6412,27781,45041,49168,51837,84706
9224:17,70,76,84,226,302,899,1382,9593,10695
9225:17,311,815,866,1077,4625,11990,12861,14259,71228
9233:17,866,1930,6383,15373,18708,21795,22776,42657,44134
9236:17,103,124,656,2302,3915,4755,7006,54549,68174
9237:15,29,65,84,138,289,542,1196,1362,6873
9238:58,84,224,302,354,361,616,650,654,866
9245:302,1362,1806,1866,2868,6541,7648,17264,25222,45849
9249:8,17,76,84,518,616,654,866,14314,78219
9256:8,58,76,302,354,654,736,899,1102,19899
9276:17,58,76,120,302,616,650,654,4589,27847
9288:76,301,302,354,616,650,654,736,6793,26062
9290:17,4409,6856,8322,13077,16965,24933,37112,56480,62598
9291:8,32,58,61,230,302,542,564,616,650
9310:17,238,302,542,564,616,1196,1511,1804,5575
9312:8,15,58,84,245,301,302,322,542,654
9313:17,32,65,245,402,486,542,616,787,6793
9331:17,3146,12207,13134,17380,25224,44290,52132,72562,85508
9333:8,353,2939,3039,4650,4993,6210,7334,9731,10869
9350:17,70,106,616,650,736,4481,5581,9045,10466
9357:17,76,669,866,986,7585,9760,20184,80021,83385
9359:8,58,84,138,301,302,354,616,654,1187
9364:15,17,70,301,363,518,542,564,5389,31120
9368:70,81,199,226,2241,2527,3718,4702,5821,26981
9369:168,574,719,1147,2103,2582,2833,4394,4877,8860
9371:138,302,518,654,736,866,1119,8151,14108,57718
9381:17,76,866,1913,5214,19319,19376,22507,25770,30791
9389:6,17,322,650,2939,7194,7560,18077,39645,63225
9394:29,58,65,76,84,138,301,354,650,654
9400:17,58,76,236,238,302,542,564,861,9909
9402:17,76,669,866,4308,9815,23627,36482,37745,50237
9420:58,84,146,245,301,302,654,899,5017,18867
9431:17,815,1077,1468,2215,2904,4671,9594,14259,22004
9432:6,8,17,301,302,354,518,654,1762,4414
9433:17,157,327,840,2495,15583,16952,71022,73797,118575
9437:40,10305,10787,23051,23230,23622,24655,28945,41249,53318
9442:140,226,780,986,1749,2241,2967,3819,13544,16404
9443:8,58,76,84,138,302,518,650,654,1187
9451:6,29,58,84,301,302,354,616,650,866
9473:1352,1712,2153,4755,7880,10041,22777,23884,40825,41718
9474:17,76,669,866,5078,23751,34429,73026,96703,98442
9486:45,614,1589,2073,3131,3509,8213,14047,40921,115711
9487:15,17,84,483,508,654,1102,3476,6985,14155
9489:17,29,58,616,650,654,703,2030,3632,12469
9494:157,189,465,840,2548,3196,4626,4755,15560,27094
9498:17,76,669,866,4926,81883,81941,81965,81967,81997
9499:17,58,61,76,302,616,650,654,2831,64290
9500:17,40,58,76,302,616,650,736,5729,121841
9507:8,17,58,69,76,1410,1951,2268,19313,53415
9514:17,669,866,1989,9961,19244,23317,36401,63098,85292
9525:17,94,182,245,302,354,518,736,1119,1187
9528:17,58,185,245,353,542,1951,8457,59357,101866
9531:262,1851,6921,7211,8981,33574,60751,77204,82254,111569
9535:4,76,124,582,698,3054,3477,8167,23051,43424
9538:8,15,17,58,542,564,650,709,861,3404
9541:17,226,521,669,2403,10511,23162,29477,52271,96167
9553:17,546,873,1205,2254,2579,3901,7240,16056,111574
9568:1547,2543,4625,7088,7334,7622,8867,9435,12861,17486
9570:17,70,76,302,8359,22879,43066,81298,99397,106344
9571:1464,3280,5648,10031,11626,20340,21438,23191,33632,66423
9573:4,7429,7450,9323,10787,20855,21442,23230,23622,69251
9576:17,76,669,866,10038,48352,81883,81941,81965,81967
9580:17,356,542,564,616,902,1102,1231,4072,63579
9590:17,58,138,301,302,354,518,542,591,2158
9593:8,58,76,84,302,542,616,654,1348,1359
9606:189,297,378,2579,3484,4755,5254,14754,42190,68911
9612:58,136,302,322,354,559,1102,1958,3429,3431
9613:17,76,302,616,650,1266,5575,10085,10985,12362
9614:17,3433,5325,6129,15212,18639,23297,25501,29485,32608
9630:463,661,719,801,984,1400,2103,5480,7180,8860
9665:6,17,29,58,84,138,378,650,736,861
9666:17,398,5598,6113,9388,11644,14964,29094,93302,110603
9668:8,17,189,224,302,356,394,564,9289,23406
9680:17,58,84,302,564,616,650,654,6828,96724
9685:8,17,58,76,302,518,568,616,654,79453
9693:6,17,61,65,94,119,287,322,654,116286
9694:17,70,76,302,698,826,2848,6387,22507,103110
9696:17,40,866,924,8833,9203,31496,31527,35232,62728
9711:17,866,6432,6720,11008,31950,36868,36887,55516,88297
9722:17,61,245,327,873,1127,1410,8651,8654,46215
9727:17,7635,18452,21722,39860,41385,49652,50463,54872,58835
9742:17,76,302,616,654,684,866,1348,5276,8783
9745:17,58,84,138,285,301,518,654,861,4563
9752:98,119,399,931,1784,2139,6097,8066,11834,13371
9753:17,94,109,245,947,1023,1119,1195,4420,15242
9755:6,17,29,58,76,84,616,650,654,1866
9757:17,70,84,302,12218,48361,57340,59623,70890,82254
9786:70,84,138,301,302,354,361,650,654,1187
9808:8,17,58,302,361,402,542,616,654,3223
9810:17,866,1122,4045,5253,9448,15937,17953,22510,75530
9812:29,58,84,138,301,302,354,866,899,7760
9813:17,65,103,931,1410,1527,1987,18532,55244,97068
9818:17,76,81,669,866,12748,27871,32182,33847,59566
9820:17,245,422,2030,4268,12988,41202,94970,105054,105761
9824:1002,1256,3618,4513,13881,16036,29262,30778,66069,77730
9827:6,17,119,131,245,364,899,1187,2200,50667
9831:168,463,574,719,984,2103,8733,14226,18895,19712
9834:8,17,58,65,76,302,616,650,654,83386
9837:6,17,29,76,138,289,616,650,654,1102
9839:17,40,70,76,81,698,1344,3755,17317,48497
9840:17,226,673,866,4487,10365,11991,13178,30489,62044
9864:3,15,17,29,58,84,190,650,654,1476
9879:17,101,873,983,1945,10290,11160,12202,14330,50041
9890:6,17,58,84,116,302,650,861,1240,3476
9891:8,29,58,138,301,354,654,736,866,1762
9892:17,76,81,103,302,564,654,1784,4475,12165
9896:17,245,353,561,1405,1827,2824,9217,11998,23697
9899:76,301,302,354,866,38420,48413,54226,73938,96929
9900:17,289,301,354,542,564,616,650,1348,46215
9911:17,76,650,2582,7608,14485,24425,30993,37591,110243
9926:8,58,84,301,302,354,591,650,654,736
9927:6,61,116,119,138,356,518,650,1102,1217
9929:58,76,84,224,301,302,354,654,736,866
9944:1164,4277,5648,8490,12222,44984,49827,49920,56364,113412
9945:7146,7334,12808,12861,15408,17376,18287,42870,53219,59474
9946:17,76,3978,8454,10404,10503,14508,27291,42440,99182
9961:17,669,866,2178,18536,19621,22632,31095,63691,119109
9984:17,361,669,866,12550,29024,45073,46837,74617,96683
10030:15,285,289,301,302,363,542,616,650,654
10040:168,463,801,984,1326,1460,2318,7235,11834,25178
10050:8,17,76,84,302,725,866,14955,19668,45229
10051:17,76,409,669,866,8682,35144,40465,73386,81908
10073:17,52,58,650,654,1140,1196,1410,4996,7578
10078:17,76,669,866,16996,19362,70818,81908,81930,81941
10082:76,301,302,361,508,873,1397,1827,2403,4889
10084:17,76,301,302,669,866,3068,10662,52056,91352
10086:17,29,58,302,463,984,7029,8252,10259,10648
10088:8419,17718,19604,22059,25177,25368,40142,47346,50278,103730
10090:17,40,76,890,2139,53761,55944,56360,68709,76202
10110:8,76,302,616,650,654,4802,27047,67471,95965
10111:17,32,61,245,302,327,364,931,1023,8673
10115:8,17,84,109,182,866,1127,9581,17975,108069
10117:17,58,70,84,302,542,616,654,1086,88081
10130:17,70,302,378,7703,8431,21744,22752,63739,69925
10132:17,65,302,327,508,511,542,616,2200,10985
10133:76,138,224,500,698,704,3137,3610,9289,26077
10136:17,58,302,564,616,650,3006,4457,9722,29021
10140:17,58,155,402,495,787,5471,12484,26316,27583
10148:719,801,984,1326,1400,1528,5023,5480,5488,7180
10155:17,103,356,736,1410,5582,8213,31191,40234,85694
10156:17,76,81,297,508,1326,1460,2715,2869,115131
10194:8,58,301,302,354,654,866,1762,17615,23973
10196:58,76,84,301,302,354,616,650,3931,12084
10200:17,866,970,2403,2824,4487,8871,9217,10046,15214
10210:17,1905,2447,4126,4699,4719,9629,11623,11644,37386
10233:17,168,1592,18156,26628,33505,37324,64260,92669,120587
10235:10882,11847,16009,23781,32965,40074,54356,87474,97866,107945
10236:17,605,669,866,2377,13568,33195,37637,65107,115745
10237:6,8,17,301,302,354,518,650,1762,7624
10249:17,76,138,273,656,1462,2013,3653,16740,70616
10254:17,58,76,285,302,616,654,2030,25194,53321
10267:8,29,354,616,736,866,1187,1762,2013,8525
10275:17,2016,2617,6129,12290,25113,25450,64422,104811,112997
10276:58,84,302,454,518,542,564,616,650,1196
10279:17,302,486,564,616,1550,2042,4514,5703,101753
10302:285,486,726,1866,1937,2030,2369,3234,10957,12409
10303:17,669,1930,7686,7945,13789,22218,72700,76972,89570
10304:17,6239,8166,9354,15394,29726,29798,32239,43258,66670
10306:17,29,32,289,616,650,654,2059,3476,16811
10313:17,296,3233,3824,5928,7956,12237,17072,20282,34233
10317:58,84,301,302,354,361,654,866,1102,30634
10335:17,669,866,924,17186,31950,32315,49366,86264,91360
10339:29,58,119,301,354,518,559,654,1119,9617
10342:15,17,101,119,162,322,518,559,654,3101
10346:225,238,564,2414,7742,8167,8384,10003,31879,51326
10359:58,84,138,285,301,302,354,654,866,54412
10364:8,17,81,364,564,616,826,3472,32721,37748
10366:6,15,29,58,84,301,322,564,654,861
10371:40,76,670,5398,16995,19829,31315,53016,74038,79096
10377:17,58,101,285,322,554,654,947,1187,60216
10378:17,168,463,669,866,2153,8860,18935,41719,97626
10387:17,76,669,866,931,11976,13871,48539,53519,53812
10388:4,15,17,354,568,698,1023,5048,28945,38454
10392:17,76,81,669,866,5982,16840,23147,43343,59623
10408:197,840,4626,5111,5627,6754,10541,13049,14793,18269
10420:17,58,81,542,591,650,654,861,2379,3309
10427:616,3039,9608,12573,23827,23955,34356,59380,61213,73383
10439:6,29,76,84,138,289,301,354,650,866
10445:17,58,76,84,302,518,616,654,873,7048
10454:17,70,76,124,302,616,654,1471,6789,20436
10471:8,17,301,354,518,654,1405,1762,88115,89405
10478:6,17,58,70,76,84,138,302,5254,119490
10479:17,441,866,921,10236,16697,27322,30754,66101,82309
10480:8,17,58,285,322,542,564,591,650,1196
10488:8,58,84,138,301,302,361,616,654,866
10502:4479,9919,11241,17116,22678,27633,53201,56913,58923,103506
10513:8,17,58,84,124,302,518,616,654,67618
10523:441,1002,1256,3618,8705,13881,14955,15199,16465,96479
10543:17,245,301,441,774,1744,2028,2715,5287,11973
10554:17,76,81,669,866,2092,81902,81965,81967,91526
10563:70,84,138,302,378,736,891,899,1119,4420
10564:58,84,311,354,654,866,2675,2829,8066,45527
10570:6,17,29,58,84,162,303,354,616,650
10573:17,76,533,669,866,931,10269,14953,19358,53519
10580:17,58,76,84,247,302,564,654,17567,19871
10636:8,76,236,289,302,354,616,650,654,1102
10655:17,70,84,301,302,654,866,9482,9890,35566
10691:17,58,103,302,364,483,542,616,4181,104892
10693:8,17,76,84,289,301,302,591,654,18416
10698:15,17,58,302,542,591,650,654,861,65704
10707:17,76,669,866,10682,11621,37260,45024,58800,80273
10710:6,8,58,70,76,449,650,1119,1762,10012
10726:17,76,669,866,8715,22655,68971,69494,103120,114738
10747:17,76,669,866,15623,16533,19633,22829,27749,93815
10758:8,17,65,76,302,616,654,1606,4364,12776
10770:781,2215,2543,7334,7622,9594,11855,12861,17486,36037
10779:17,29,76,81,669,866,13186,41709,60588,74828
10794:17,58,76,84,302,394,616,650,654,861
10801:17,40,76,564,650,698,866,2414,18409,56415
10807:17,157,1119,1127,2387,8151,18143,48178,55013,58829
10820:17,301,358,1410,4210,6741,12916,19352,31267,44923
10842:17,76,81,224,669,866,14153,38438,43587,45768
10843:8,17,58,302,559,654,726,1140,1190,1403
10844:17,76,698,811,866,1462,2265,2370,2848,31633
10845:17,247,7021,10770,14117,26312,53951,62962,65072,85712
10854:3492,5319,13566,41850,49520,51617,54897,63264,78928,107981
10858:6,17,61,70,530,616,1535,3174,11381,12653
10871:17,45,58,224,302,616,650,654,9909,10640
10892:17,674,1168,1703,6068,6759,7889,9318,17164,17290
10905:17,866,3233,4858,7871,8324,11717,12148,27138,46275
10908:17,65,84,245,508,518,564,736,787,873
10913:17,840,12306,12869,16851,19442,22926,31000,49843,78950
10920:8,58,61,103,245,380,518,616,654,1476
10955:17,109,245,302,947,1119,1187,1359,2935,37180
10956:58,84,301,302,354,518,544,654,866,1102
10968:8,17,58,302,542,564,616,650,654,21934
10991:17,40,81,2139,6491,7320,13389,14171,20302,24644
10999:17,29,58,76,84,138,564,616,654,11122
11000:780,2241,3423,4616,5860,8588,15535,22597,22689,37567
11022:8,58,76,84,244,301,302,650,654,866
11034:6,8,17,29,58,76,84,564,654,861
11037:311,3034,4625,8772,8867,9435,11626,11855,14814,17486
11047:8,17,302,873,908,1127,1359,2588,6243,48178
11055:17,76,81,669,866,2703,31246,35128,48933,110373
11099:17,58,61,97,302,542,616,650,654,944
11105:8,301,302,354,518,559,654,952,1762,2789
11110:17,44,76,81,226,698,866,1730,2008,2139
11118:377,1077,1651,1991,2904,6475,9790,13660,19749,78463
11132:17,189,441,1002,1527,1712,2880,4755,12115,26274
11134:17,70,226,564,780,931,986,3423,17403,18867
11135:15,17,65,103,302,364,508,787,902,2583
11149:8,58,138,301,302,354,654,736,866,1762
11150:5319,5975,6120,13341,17995,53791,58411,66026,112941,122646
11193:17,76,302,429,616,654,866,26360,49767,91690
11211:10322,13782,40719,41174,44065,47174,51887,87092,88437,93483
11222:17,104,899,17967,34240,41511,50369,50516,80166,100596
11228:441,1002,1205,1256,2917,4513,5122,13961,14955,16465
11240:17,76,81,224,302,669,866,81965,81967,82444
11259:17,76,669,866,17841,19528,48823,50871,52545,55387
11264:6,17,29,58,84,224,495,616,650,654
11273:6,29,44,58,84,301,616,736,866,1102
11278:17,58,76,302,616,654,866,5702,14823,16105
11279:2405,12109,13926,19000,35846,52452,52989,58982,113529,118856
11280:17,76,81,224,298,302,669,866,82444,82446
11287:8,70,76,301,302,354,518,654,866,1102
